Date,Open,High,Low,Close,Adj Close,Volume
2023-02-24,249.9600067138672,251.0,248.10000610351562,249.22000122070312,248.15098571777344,24990900
2023-02-27,252.4600067138672,252.82000732421875,249.38999938964844,250.16000366210938,249.0869598388672,21190000
2023-02-28,249.07000732421875,251.49000549316406,248.72999572753906,249.4199981689453,248.35012817382812,22491000
2023-03-01,250.75999450683594,250.92999267578125,245.7899932861328,246.27000427246094,245.21365356445312,27565300
2023-03-02,246.5500030517578,251.39999389648438,245.61000061035156,251.11000061035156,250.0328826904297,24808200
2023-03-03,252.19000244140625,255.6199951171875,251.38999938964844,255.2899932861328,254.19493103027344,30760100
2023-03-06,256.42999267578125,260.1199951171875,255.97999572753906,256.8699951171875,255.76817321777344,24109800
2023-03-07,256.29998779296875,257.69000244140625,253.38999938964844,254.14999389648438,253.05982971191406,21473200
2023-03-08,254.0399932861328,254.5399932861328,250.80999755859375,253.6999969482422,252.6117706298828,17340200
2023-03-09,255.82000732421875,259.55999755859375,251.5800018310547,252.32000732421875,251.23770141601562,26653400
2023-03-10,251.0800018310547,252.7899932861328,247.60000610351562,248.58999633789062,247.523681640625,28333900
2023-03-13,247.39999389648438,257.9100036621094,245.72999572753906,253.9199981689453,252.83082580566406,33339700
2023-03-14,256.75,261.07000732421875,255.86000061035156,260.7900085449219,259.67138671875,33620300
2023-03-15,259.9800109863281,266.4800109863281,259.2099914550781,265.44000244140625,264.3014221191406,46028000
2023-03-16,265.2099914550781,276.55999755859375,263.2799987792969,276.20001220703125,275.0152587890625,54768800
2023-03-17,278.260009765625,283.3299865722656,276.32000732421875,279.42999267578125,278.23138427734375,69527400
2023-03-20,276.9800109863281,277.4800109863281,269.8500061035156,272.2300109863281,271.0622863769531,43466600
2023-03-21,274.8800048828125,275.0,269.5199890136719,273.7799987792969,272.6056213378906,34558700
2023-03-22,273.3999938964844,281.0400085449219,272.17999267578125,272.2900085449219,271.1220397949219,34873300
2023-03-23,277.94000244140625,281.05999755859375,275.20001220703125,277.6600036621094,276.468994140625,36610900
2023-03-24,277.239990234375,280.6300048828125,275.2799987792969,280.57000732421875,279.36651611328125,28172000
2023-03-27,280.5,281.4599914550781,275.5199890136719,276.3800048828125,275.1944885253906,26840200
2023-03-28,275.7900085449219,276.1400146484375,272.04998779296875,275.2300109863281,274.0494384765625,21878600
2023-03-29,278.9599914550781,281.1400146484375,278.4100036621094,280.510009765625,279.3067932128906,25087000
2023-03-30,284.2300109863281,284.4599914550781,281.4800109863281,284.04998779296875,282.8315734863281,25053400
2023-03-31,283.7300109863281,289.2699890136719,283.0,288.29998779296875,287.0633239746094,32766000
2023-04-03,286.5199890136719,288.2699890136719,283.95001220703125,287.2300109863281,285.9979553222656,24883300
2023-04-04,287.2300109863281,290.45001220703125,285.6700134277344,287.17999267578125,285.9481506347656,25824300
2023-04-05,285.8500061035156,287.1499938964844,282.9200134277344,284.3399963378906,283.1203308105469,22064800
2023-04-06,283.2099914550781,292.0799865722656,282.0299987792969,291.6000061035156,290.34918212890625,29770300
2023-04-10,289.2099914550781,289.6000061035156,284.7099914550781,289.3900146484375,288.148681640625,23103000
2023-04-11,285.75,285.9800109863281,281.6400146484375,282.8299865722656,281.6167907714844,27276600
2023-04-12,284.7900085449219,287.010009765625,281.9599914550781,283.489990234375,282.27398681640625,27403400
2023-04-13,283.5899963378906,289.8999938964844,283.1700134277344,289.8399963378906,288.59674072265625,24222700
2023-04-14,287.0,288.4800109863281,283.69000244140625,286.1400146484375,284.91265869140625,20987900
2023-04-17,289.92999267578125,291.6000061035156,286.1600036621094,288.79998779296875,287.56121826171875,23836200
2023-04-18,291.57000732421875,291.760009765625,287.010009765625,288.3699951171875,287.133056640625,20161800
2023-04-19,285.989990234375,289.04998779296875,284.5400085449219,288.45001220703125,287.2127380371094,17150300
2023-04-20,285.25,289.0299987792969,285.0799865722656,286.1099853515625,284.88275146484375,23244400
2023-04-21,285.010009765625,286.2699890136719,283.05999755859375,285.760009765625,284.5342712402344,21676400
2023-04-24,282.0899963378906,284.95001220703125,278.7200012207031,281.7699890136719,280.56134033203125,26611000
2023-04-25,279.510009765625,281.6000061035156,275.3699951171875,275.4200134277344,274.2386169433594,45772200
2023-04-26,296.70001220703125,299.57000732421875,292.7300109863281,295.3699951171875,294.10302734375,64599200
2023-04-27,295.9700012207031,305.20001220703125,295.25,304.8299865722656,303.5224609375,46462600
2023-04-28,304.010009765625,308.92999267578125,303.30999755859375,307.260009765625,305.9420471191406,36446700
2023-05-01,306.9700012207031,308.6000061035156,305.1499938964844,305.55999755859375,304.24932861328125,21294100
2023-05-02,307.760009765625,309.17999267578125,303.9100036621094,305.4100036621094,304.0999450683594,26404400
2023-05-03,306.6199951171875,308.6099853515625,304.0899963378906,304.3999938964844,303.09429931640625,22360800
2023-05-04,306.239990234375,307.760009765625,303.3999938964844,305.4100036621094,304.0999450683594,22519900
2023-05-05,305.7200012207031,311.9700012207031,304.2699890136719,310.6499938964844,309.3174743652344,28181200
2023-05-08,310.1300048828125,310.20001220703125,306.0899963378906,308.6499938964844,307.3260803222656,21318600
2023-05-09,308.0,310.0400085449219,306.30999755859375,307.0,305.68316650390625,21340800
2023-05-10,308.6199951171875,313.0,307.6700134277344,312.30999755859375,310.9703674316406,30078000
2023-05-11,310.1000061035156,311.1199951171875,306.260009765625,310.1099853515625,308.77978515625,31680200
2023-05-12,310.54998779296875,310.6499938964844,306.6000061035156,308.9700012207031,307.64471435546875,19758100
2023-05-15,309.1000061035156,309.8999938964844,307.5899963378906,309.4599914550781,308.1325988769531,16336500
2023-05-16,309.8299865722656,313.7099914550781,309.8299865722656,311.739990234375,310.4028015136719,26730300
2023-05-17,312.2900085449219,314.42999267578125,310.739990234375,314.0,313.33660888671875,24315000
2023-05-18,314.5299987792969,319.0400085449219,313.7200012207031,318.5199890136719,317.8470458984375,27276000
2023-05-19,316.739990234375,318.75,316.3699951171875,318.3399963378906,317.66741943359375,27529500
2023-05-22,318.6000061035156,322.5899963378906,318.010009765625,321.17999267578125,320.5014343261719,24115700
2023-05-23,320.0299987792969,322.7200012207031,315.25,315.260009765625,314.59393310546875,30797200
2023-05-24,314.7300109863281,316.5,312.6099853515625,313.8500061035156,313.1869201660156,23384900
2023-05-25,323.239990234375,326.8999938964844,320.0,325.9200134277344,325.2314147949219,43301700
2023-05-26,324.0199890136719,333.3999938964844,323.8800048828125,332.8900146484375,332.18670654296875,36630600
2023-05-30,335.2300109863281,335.739990234375,330.5199890136719,331.2099914550781,330.5102233886719,29503100
2023-05-31,332.2900085449219,335.94000244140625,327.3299865722656,328.3900146484375,327.6961975097656,45950600
2023-06-01,325.92999267578125,333.5299987792969,324.7200012207031,332.5799865722656,331.8773193359375,26773900
2023-06-02,334.25,337.5,332.54998779296875,335.3999938964844,334.6913757324219,25864000
2023-06-05,335.2200012207031,338.55999755859375,334.6600036621094,335.94000244140625,335.2302551269531,21307100
2023-06-06,335.3299865722656,335.3699951171875,332.1700134277344,333.67999267578125,332.9750061035156,20396200
2023-06-07,331.6499938964844,334.489990234375,322.5,323.3800048828125,322.69677734375,40717100
2023-06-08,323.94000244140625,326.6400146484375,323.3500061035156,325.260009765625,324.57281494140625,23277700
2023-06-09,324.989990234375,329.989990234375,324.4100036621094,326.7900085449219,326.0995788574219,22514900
2023-06-12,328.5799865722656,332.1000061035156,325.1600036621094,331.8500061035156,331.1488952636719,24260300
2023-06-13,334.4700012207031,336.9800109863281,330.3900146484375,334.2900085449219,333.583740234375,22951300
2023-06-14,334.3399963378906,339.0400085449219,332.80999755859375,337.3399963378906,336.6272888183594,26003800
2023-06-15,337.4800109863281,349.8399963378906,337.20001220703125,348.1000061035156,347.36456298828125,38899100
2023-06-16,351.32000732421875,351.4700012207031,341.95001220703125,342.3299865722656,341.6067199707031,46533600
2023-06-20,339.30999755859375,342.0799865722656,335.8599853515625,338.04998779296875,337.3357849121094,26375400
2023-06-21,336.3699951171875,337.7300109863281,332.07000732421875,333.55999755859375,332.8552551269531,25117800
2023-06-22,334.1199951171875,340.1199951171875,333.3399963378906,339.7099914550781,338.9922790527344,23556800
2023-06-23,334.3599853515625,337.9599914550781,333.45001220703125,335.0199890136719,334.3121643066406,23084700
2023-06-26,333.7200012207031,336.1099853515625,328.489990234375,328.6000061035156,327.90576171875,21520600
2023-06-27,331.8599853515625,336.1499938964844,329.29998779296875,334.57000732421875,333.8631591796875,24354100
2023-06-28,334.6600036621094,337.9800109863281,333.80999755859375,335.8500061035156,335.14044189453125,20259500
2023-06-29,334.7099914550781,336.1099853515625,332.6199951171875,335.04998779296875,334.34210205078125,16997000
2023-06-30,337.75,342.7300109863281,337.20001220703125,340.5400085449219,339.8205261230469,26823800
2023-07-03,339.19000244140625,340.8999938964844,336.57000732421875,337.989990234375,337.2759094238281,12508700
2023-07-05,335.0899963378906,341.6499938964844,334.7300109863281,338.1499938964844,337.4355773925781,18172400
2023-07-06,337.29998779296875,342.989990234375,335.5,341.2699890136719,340.5489807128906,28161200
2023-07-07,339.32000732421875,341.7900085449219,337.0,337.2200012207031,336.5075378417969,21185300
2023-07-10,334.6000061035156,335.2300109863281,327.5899963378906,331.8299865722656,331.12890625,32791400
2023-07-11,331.05999755859375,332.8599853515625,327.0,332.4700012207031,331.767578125,26698200
2023-07-12,336.6000061035156,341.6499938964844,335.6700134277344,337.20001220703125,336.4875793457031,29995300
2023-07-13,339.55999755859375,343.739990234375,339.0199890136719,342.6600036621094,341.93603515625,20567200
2023-07-14,347.5899963378906,351.42999267578125,344.30999755859375,345.239990234375,344.5105895996094,28302200
2023-07-17,345.67999267578125,346.989990234375,342.20001220703125,345.7300109863281,344.99957275390625,20363900
2023-07-18,345.8299865722656,366.7799987792969,342.1700134277344,359.489990234375,358.73046875,64872700
2023-07-19,361.75,362.4599914550781,352.44000244140625,355.0799865722656,354.3298034667969,39732900
2023-07-20,353.57000732421875,357.9700012207031,345.3699951171875,346.8699951171875,346.13714599609375,33778400
2023-07-21,349.1499938964844,350.29998779296875,339.8299865722656,343.7699890136719,343.043701171875,69368900
2023-07-24,345.8500061035156,346.9200134277344,342.30999755859375,345.1099853515625,344.380859375,26678100
2023-07-25,347.1099853515625,351.8900146484375,345.07000732421875,350.9800109863281,350.23846435546875,41637700
2023-07-26,341.44000244140625,344.6700134277344,333.1099853515625,337.7699890136719,337.0563659667969,58383700
2023-07-27,340.4800109863281,341.3299865722656,329.04998779296875,330.7200012207031,330.0212707519531,39635300
2023-07-28,333.6700134277344,340.010009765625,333.1700134277344,338.3699951171875,337.65509033203125,28484900
